cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
16762897.0,21.0,5154.25000001,1313.0,5.15913692441,200.0,435.0,235.0,297.456807489,16.0066554207,6132667.0,296.0,274.0,697.0,423.0,436.209099287,28.9281494663,8993323.0,432.0,477.0,1183.0,706.0,767.436144929,64.5373106841,15822231.0,755.0,278.0,997.0,719.0,615.358248048,54.8969685743,12686841.0,608.0,0.029247911647,0.357865691185,0.328617779538,0.110156742498,0.0247111126147,2271.10156007,0.104408,795.0,2103.0,1308.0,1349.02415482,92.4412168336,27812831.0,1336.0,-0.133605957031,2.60235595703,2.73596191406,0.157660647184,0.326643981678,3250.48956299,0.0
16765227.0,32.0,3518.24999995,2132.0,10.1395555807,213.0,369.0,156.0,276.213245221,16.0752048635,3887149.0,274.0,279.0,548.0,269.0,381.529737796,31.0596323329,5369268.0,375.0,605.0,1145.0,540.0,798.328430328,72.8454062238,11234876.0,786.0,242.0,664.0,422.0,414.432743551,45.2792535301,5832312.0,407.0,0.157639443874,0.497335702181,0.339696258307,0.316677116937,0.0425325354849,4456.59706666,0.3163,734.0,1571.0,837.0,1072.17572657,89.8104260597,15088729.0,1056.0,-0.198486328125,2.0783996582,2.27688598633,0.338062597288,0.331473993198,4757.55493164,0.27063
16785797.0,21.0,18368.7499999,7060.0,14.6946743925,218.0,372.0,154.0,298.350064648,14.2537978021,21921271.0,298.0,301.0,558.0,257.0,440.036502212,26.5347371884,32331682.0,440.0,591.0,1035.0,444.0,803.399033685,43.8888781678,59029744.0,802.0,303.0,747.0,444.0,564.08954066,44.5819323138,41446479.0,566.0,0.0962223783135,0.337435901165,0.241213522851,0.175709974295,0.025633024544,12910.2903613,0.170153,833.0,1662.0,829.0,1302.47610752,81.4769354352,95699432.0,1304.0,-0.238311767578,1.66821289062,1.9065246582,0.180206887374,0.198520700383,13240.7010498,0.130249
16722737.0,12.0,8.0,27.0,2.69286039271,186.0,278.0,92.0,226.875,25.1827694069,7260.0,229.5,225.0,400.0,175.0,300.71875,45.4417445576,9623.0,300.5,463.0,703.0,240.0,562.71875,63.0724951816,18007.0,556.0,218.0,498.0,280.0,333.75,78.6062179474,10680.0,335.5,0.163701072335,0.374316930771,0.210615858436,0.264455392491,0.0634805411796,8.46257255971,0.248818,629.0,1176.0,547.0,861.34375,148.307031478,27563.0,868.5,1.09527587891,1.9794921875,0.884216308594,1.34329509735,0.259891265448,42.9854431152,1.25325
16741136.0,51.0,4726.74999998,3096.0,12.7032458603,189.0,322.0,133.0,251.723858888,13.7914317433,4759343.0,252.0,222.0,460.0,238.0,341.822235151,25.0524636295,6462833.0,341.0,502.0,1154.0,652.0,837.44930449,73.1119387717,15833654.0,840.0,148.0,548.0,400.0,335.303432591,44.0597510216,6339582.0,334.0,0.271276593208,0.63983052969,0.368553936481,0.428891291466,0.0503561764648,8109.04764774,0.428821,559.0,1317.0,758.0,928.84952663,80.5022437574,17561758.0,927.0,-0.343780517578,2.908203125,3.25198364258,0.089984175731,0.255176889267,1701.33081055,0.0
16692079.0,11.0,8.25,14.0,1.37497920306,308.0,425.0,117.0,382.454545455,31.7223665565,12621.0,381.0,424.0,571.0,147.0,518.181818182,40.0132209556,17100.0,528.0,590.0,750.0,160.0,661.151515152,43.8379392986,21818.0,660.0,436.0,601.0,165.0,547.151515152,42.335686796,18056.0,553.0,0.0457831323147,0.176581680775,0.13079854846,0.0947320930886,0.0315638608748,3.12615907192,0.0950226,1180.0,1578.0,398.0,1447.78787879,107.861796415,47777.0,1487.0,-0.0844116210938,0.321228027344,0.405639648438,0.225408380682,0.0917382072665,7.4384765625,0.252228
16691240.0,33.0,1201.74999999,638.0,5.19168914907,222.0,290.0,68.0,242.233825671,5.68446325684,1164418.0,242.0,275.0,408.0,133.0,308.006656959,11.3291230884,1480588.0,307.0,470.0,767.0,297.0,578.851674641,27.7111810959,2782540.0,574.0,219.0,425.0,206.0,322.717495319,18.3316212474,1551303.0,322.0,0.199602782726,0.421520233154,0.221917450428,0.284127422314,0.0255815698843,1365.80051906,0.282424,717.0,1123.0,406.0,872.957977949,32.6608659382,4196309.0,871.0,-0.273986816406,2.09750366211,2.37149047852,0.684763753441,0.40680673009,3291.65936279,0.714569
16662186.0,34.0,6.5,22.0,2.43422697343,241.0,296.0,55.0,266.884615385,12.3267280676,6939.0,265.0,333.0,418.0,85.0,376.615384615,18.7679696928,9792.0,374.0,788.0,976.0,188.0,859.884615385,48.2384517253,22357.0,842.5,309.0,441.0,132.0,378.192307692,31.0359831248,9833.0,380.5,0.340983599424,0.452127665281,0.111144065857,0.389474867628,0.0283666680267,10.1263465583,0.385577,883.0,1155.0,272.0,1021.69230769,61.122681948,26564.0,1018.0,0.223297119141,0.533935546875,0.310638427734,0.381958007812,0.0868071233677,9.93090820312,0.406479
16679577.0,33.0,1653.24999999,819.0,5.68211087771,204.0,289.0,85.0,233.107969152,6.98269566253,1541543.0,232.0,237.0,381.0,144.0,295.940420384,13.5705031305,1957054.0,294.0,536.0,846.0,310.0,647.122788447,40.3472607626,4279423.0,642.0,163.0,388.0,225.0,262.191441101,18.5460614231,1733872.0,260.0,0.314866125584,0.557065188885,0.242199063301,0.423183354234,0.0256052588457,2798.51152155,0.422908,614.0,1056.0,442.0,791.239830637,37.7999214081,5232469.0,786.0,-0.0722961425781,2.13735961914,2.20965576172,0.633429912185,0.382958346255,4188.87200928,0.576538
16647578.0,34.0,291.249999998,128.0,2.11578761505,191.0,400.0,209.0,247.968240343,13.3512412788,288883.0,247.0,234.0,548.0,314.0,328.943347639,18.7644138805,383219.0,330.0,741.0,1332.0,591.0,963.17167382,60.8153870384,1122095.0,968.0,135.0,642.0,507.0,289.788841202,32.1674008595,337604.0,290.0,0.349544078112,0.691780805588,0.342236727476,0.537560406187,0.0408656279333,626.257873207,0.541762,560.0,1590.0,1030.0,866.700429185,61.5348636293,1009706.0,866.0,-0.193786621094,1.07962036133,1.27340698242,0.168324063674,0.280617884972,196.09753418,0.0
16620545.0,12.0,7.5,18.0,1.85411616971,204.0,297.0,93.0,229.0,19.2388495845,6870.0,225.5,240.0,407.0,167.0,282.333333333,40.2006080662,8470.0,272.0,319.0,525.0,206.0,375.2,47.6426979365,11256.0,359.5,157.0,428.0,271.0,220.433333333,61.7142249044,6613.0,203.5,0.101783841848,0.362763911486,0.260980069637,0.270894002418,0.0664419678326,8.12682007253,0.263987,612.0,1132.0,520.0,731.766666667,120.190871349,21953.0,699.5,5.91793823242,6.17297363281,0.255035400391,6.04638061523,0.0605242401801,181.391418457,6.0421
16669823.0,22.0,6610.24999997,2816.0,9.77054470181,224.0,331.0,107.0,283.254188571,14.6365943073,7489524.0,284.0,291.0,481.0,190.0,400.434325479,27.2621851474,10587884.0,402.0,555.0,839.0,284.0,708.721644416,34.1437755592,18739309.0,709.0,287.0,598.0,311.0,476.450512462,40.3714605577,12597828.0,479.0,0.130217030644,0.33923304081,0.209016010165,0.197063631513,0.0258509794141,5210.55948085,0.191275,802.0,1399.0,597.0,1160.13902651,79.5812246859,30675236.0,1165.0,-0.152374267578,1.22210693359,1.37448120117,0.0979724481658,0.142377048987,2590.48950195,0.0292969
16614779.0,11.0,40.9999999986,37.0,1.63006477913,263.0,407.0,144.0,354.006097561,30.3255701797,58057.0,365.5,419.0,630.0,211.0,516.536585366,40.8800133412,84712.0,512.0,456.0,724.0,268.0,575.213414634,61.5517594252,94335.0,568.5,399.0,698.0,299.0,524.006097561,55.4891218686,85937.0,537.0,-0.0365510769188,0.141981616616,0.178532693535,0.0464422530885,0.0451200024982,7.61652950651,0.043005,1105.0,1725.0,620.0,1394.54878049,116.4963783,228706.0,1412.0,-0.0765991210938,0.712158203125,0.788757324219,0.136782390315,0.161596869176,22.4323120117,0.0437012
16612130.0,22.0,4376.49999996,1005.0,4.28546214665,238.0,462.0,224.0,359.709128299,20.6701597869,6297068.0,360.0,382.0,745.0,363.0,532.702102136,36.3207129394,9325483.0,533.0,690.0,1195.0,505.0,879.592482577,49.5107104765,15398146.0,879.0,393.0,942.0,549.0,653.561293271,46.8962740946,11441244.0,653.0,0.0738498792052,0.346522003412,0.272672124207,0.147871640868,0.0212055609803,2588.64094504,0.142678,1066.0,2139.0,1073.0,1545.97252371,98.8454479762,27063795.0,1546.0,-0.151000976562,1.57513427734,1.72613525391,0.0715607310055,0.139087929517,1252.74215698,0.0
16614138.0,34.0,4194.99999999,1529.0,6.65942252606,213.0,377.0,164.0,261.519368296,8.43142677178,4388295.0,261.0,273.0,553.0,280.0,361.565315852,14.4008330895,6067066.0,361.0,522.0,1015.0,493.0,786.200238379,39.4248483196,13192440.0,784.0,209.0,598.0,389.0,379.63283671,30.8070013046,6370239.0,378.0,0.157389640808,0.496666669846,0.339277029037,0.348848843527,0.0438866500239,5853.68359439,0.346088,695.0,1515.0,820.0,1002.71752086,51.1269803501,16825600.0,1000.0,-0.266448974609,4.69085693359,4.9573059082,0.189677447386,0.503277446155,3182.78756714,0.0
16630993.0,21.0,2525.5,2099.0,11.7824015643,236.0,454.0,218.0,338.084240744,21.1915104216,3415327.0,337.0,295.0,684.0,389.0,514.095228668,38.1334603577,5193390.0,513.0,439.0,1178.0,739.0,878.061967927,68.6571375383,8870182.0,878.0,249.0,983.0,734.0,680.439021976,57.7910304554,6873795.0,682.0,0.0298913046718,0.300000011921,0.270108707249,0.127026570868,0.0248274338416,1283.22241891,0.124442,792.0,2083.0,1291.0,1532.61849139,112.436616988,15482512.0,1531.0,-0.131286621094,4.63821411133,4.76950073242,0.219609944992,0.752455583384,2218.49966431,0.0
16604596.0,51.0,5.5,13.0,1.56371310385,214.0,268.0,54.0,240.818181818,15.5698904172,5298.0,239.5,261.0,345.0,84.0,303.727272727,24.7848594145,6682.0,299.5,565.0,803.0,238.0,675.863636364,71.2794088937,14869.0,671.0,197.0,334.0,137.0,272.045454545,41.8563314128,5985.0,277.0,0.352226734161,0.495518565178,0.143291831017,0.428109797564,0.0383266928612,9.41841554642,0.424816,676.0,947.0,271.0,816.590909091,80.8166606872,17965.0,813.5,0.71484375,1.04846191406,0.333618164062,0.904037475586,0.0837178536553,19.8888244629,0.930649
16593424.0,22.0,1060.0,366.0,3.1711969912,239.0,503.0,264.0,385.416273585,37.2482058487,1634165.0,386.0,368.0,879.0,511.0,639.397877358,73.0758938986,2711047.0,639.0,576.0,1431.0,855.0,1082.49811321,118.284999193,4589792.0,1088.0,396.0,1239.0,843.0,887.075471698,112.392002512,3761200.0,890.0,-0.0245546456426,0.248135253787,0.27268989943,0.100217276206,0.0270178686152,424.921251112,0.0986051,1007.0,2604.0,1597.0,1911.88962264,219.935330516,8106412.0,1918.0,-0.387542724609,2.93362426758,3.32116699219,0.371331614368,0.517073517934,1574.44604492,0.100006
16590629.0,11.0,16.2499999995,21.0,1.46956121034,366.0,560.0,194.0,481.184615385,40.9186405924,31277.0,491.0,572.0,775.0,203.0,690.030769231,50.1578950702,44852.0,695.0,623.0,852.0,229.0,731.815384615,47.9544310322,47568.0,733.0,543.0,810.0,267.0,695.030769231,60.5225880861,45177.0,703.0,-0.0452054776251,0.103039287031,0.148244764656,0.0266295011908,0.0341203552376,1.7309175774,0.0383481,1575.0,2109.0,534.0,1866.24615385,130.564576509,121306.0,1872.0,0.0,0.00143432617188,0.00143432617188,5.25841346154e-05,0.000227713407111,0.00341796875,0.0
16589059.0,31.0,4.0,8.0,1.1283791671,227.0,253.0,26.0,243.1875,5.9709583611,3891.0,243.5,305.0,368.0,63.0,348.0,15.2970585408,5568.0,349.5,1050.0,1373.0,323.0,1260.75,85.3130265552,20172.0,1264.5,212.0,300.0,88.0,264.5,20.1649448301,4232.0,267.5,0.610619485378,0.684605777264,0.0739862918854,0.652978528291,0.0185363560456,10.4476564527,0.655107,744.0,919.0,175.0,855.6875,39.695274829,13691.0,859.0,3.09664916992,3.53942871094,0.442779541016,3.41807746887,0.131930447173,54.689239502,3.45779
16582614.0,51.0,13.25,19.0,1.47245058803,224.0,304.0,80.0,258.773584906,16.0819147333,13715.0,258.0,290.0,414.0,124.0,337.20754717,28.9256421403,17872.0,337.0,411.0,630.0,219.0,504.943396226,52.6442009185,26762.0,505.0,197.0,365.0,168.0,267.924528302,33.3499733001,14200.0,257.0,0.195979893208,0.394777268171,0.198797374964,0.306878067412,0.0474540594379,16.2645375729,0.302578,748.0,1064.0,316.0,863.905660377,70.1061901153,45787.0,856.0,0.122161865234,2.357421875,2.23526000977,1.96939202075,0.816311225076,104.3777771,2.33533
16557457.0,34.0,68.499999996,66.0,2.2495399889,222.0,305.0,83.0,262.405109489,11.7355335463,71899.0,262.0,289.0,449.0,160.0,361.397810219,21.1404443985,99023.0,361.0,772.0,1042.0,270.0,915.339416058,49.8623446087,250803.0,915.5,243.0,492.0,249.0,339.364963504,37.6592241902,92986.0,339.5,0.317548751831,0.591596662998,0.274047911167,0.459711808031,0.0437900744327,125.961035401,0.459915,754.0,1246.0,492.0,963.167883212,68.4170411758,263908.0,963.0,-0.100036621094,0.420715332031,0.520751953125,0.0115707286083,0.0491236981188,3.17037963867,0.0
16563564.0,22.0,247.750000006,205.0,3.67402491805,305.0,432.0,127.0,373.091826438,21.3411254746,369734.0,374.0,434.0,673.0,239.0,560.533804238,42.9085881849,555489.0,561.0,739.0,1117.0,378.0,949.288597376,57.7082108503,940745.0,952.0,506.0,896.0,390.0,726.325933401,63.6765898614,719789.0,729.0,0.0894653275609,0.277142852545,0.187677524984,0.134010669449,0.0229783097863,132.804573424,0.12987,1252.0,1982.0,730.0,1659.95156408,125.371148994,1645012.0,1661.0,-0.065673828125,1.24887084961,1.31454467773,0.257863372895,0.203621800754,255.542602539,0.267761
16559072.0,34.0,261.750000002,97.0,1.69131093622,234.0,312.0,78.0,258.366762178,11.9323612423,270510.0,256.0,306.0,463.0,157.0,352.345749761,19.2083742529,368906.0,350.0,716.0,1137.0,421.0,924.573065903,75.5143215603,968028.0,924.0,257.0,507.0,250.0,340.015281757,33.2063928019,355996.0,336.0,0.262008726597,0.594317257404,0.332308530807,0.460863676829,0.0571861300603,482.52426964,0.465787,820.0,1252.0,432.0,950.727793696,59.1035015714,995412.0,945.0,-0.0867614746094,1.23934936523,1.32611083984,0.239413752369,0.355193723455,250.66619873,0.0261536
